0	0.198946	0	0	0.000000
1	0.200429	0	455	0.000000
2	0.201841	0	460	0.000000
3	0.201249	0	465	0.000000
4	0.200221	0	470	0.000000
5	0.203981	0	485	0.000000
6	0.202615	0	435	0.000000
7	0.202615	0	445	0.000000
8	0.200703	0	470	0.000000
9	0.200703	0	435	0.000000
10	0.200703	0	475	0.000000
11	0.205230	0	435	0.000000
12	0.200703	0	450	0.000000
13	0.193072	0	465	0.000000
14	0.200703	0	455	0.000000
15	0.199883	0	460	0.000000
16	0.198517	0	465	0.000000
17	0.201132	0	470	0.000000
18	0.200703	0	450	0.000000
19	0.202407	0	470	0.000000
20	0.201639	0	470	0.000000
21	0.203005	0	470	0.000000
22	0.203981	0	480	0.000000
23	0.199336	0	465	0.000000
24	0.200156	0	440	0.000000
25	0.201386	0	460	0.000000
26	0.200020	0	465	0.000000
27	0.197151	0	470	0.000000
28	0.199649	0	465	0.000000
29	0.200221	0	455	0.000000
30	0.202069	0	450	0.000000
31	0.200221	0	455	0.000000
32	0.199284	0	475	0.000000
33	0.199447	0	470	0.000000
34	0.199447	0	450	0.000000
35	0.201522	0	475	0.000000
36	0.201132	0	460	0.000000
37	0.200410	0	460	0.000000
38	0.199336	0	450	0.000000
39	0.203864	0	480	0.000000
40	0.200156	0	460	0.000000
41	0.200156	0	460	0.000000
42	0.203474	0	455	0.000000
43	0.200156	0	465	0.000000
44	0.198588	0	425	0.000000
45	0.198588	0	450	0.000000
46	0.202407	0	465	0.000000
47	0.200059	0	485	0.000000
48	0.200312	0	455	0.000000
49	0.200059	0	490	0.000000
50	0.200059	0	460	0.000000
51	0.200059	0	475	0.000000
52	0.202069	0	470	0.000000
53	0.197151	0	480	0.000000
54	0.201633	0	445	0.000000
55	0.202615	0	485	0.000000
56	0.200742	0	470	0.000000
57	0.197151	0	475	0.000000
58	0.197541	0	450	0.000000
59	0.202615	0	465	0.000000
60	0.201834	0	460	0.000000
61	0.196903	0	445	0.000000
62	0.196643	0	460	0.000000
63	0.199928	0	470	0.000000
64	0.199083	0	475	0.000000
65	0.201431	0	460	0.000000
66	0.210734	0	470	0.000000
67	0.201431	0	425	0.000000
68	0.201561	0	460	0.000000
69	0.209719	0	465	0.000000
70	0.198653	0	460	0.000000
71	0.198009	0	475	0.000000
72	0.198653	0	470	0.000000
73	0.200156	0	465	0.000000
74	0.200976	0	475	0.000000
75	0.199512	0	455	0.000000
76	0.199512	0	460	0.000000
77	0.200182	0	480	0.000000
78	0.200742	0	455	0.000000
79	0.200742	0	460	0.000000
80	0.200742	0	455	0.000000
81	0.204918	0	450	0.000000
82	0.198562	0	450	0.000000
83	0.198946	0	450	0.000000
84	0.199083	0	470	0.000000
85	0.197879	0	460	0.000000
86	0.202544	0	450	0.000000
87	0.200494	0	420	0.000000
88	0.202888	0	465	0.000000
89	0.203005	0	450	0.000000
