0	0.161271	0	0	0.000000
1	0.155411	0	455	0.000000
2	0.160290	0	455	0.000000
3	0.165823	0	480	0.000000
4	0.158109	0	470	0.000000
5	0.159695	0	455	0.000000
6	0.158270	0	455	0.000000
7	0.274371	0	460	0.000000
8	0.163456	0	455	0.000000
9	0.163456	0	485	0.000000
10	0.163456	0	475	0.000000
11	0.163456	0	465	0.000000
12	0.163456	0	455	0.000000
13	0.163456	0	480	0.000000
14	0.163456	0	475	0.000000
15	0.164276	0	470	0.000000
16	0.163456	0	470	0.000000
17	0.163071	0	460	0.000000
18	0.162119	0	470	0.000000
19	0.163456	0	430	0.000000
20	0.163456	0	470	0.000000
21	0.162749	0	455	0.000000
22	0.161739	0	455	0.000000
23	0.164652	0	455	0.000000
24	0.156977	0	460	0.000000
25	0.170594	0	480	0.000000
26	0.159690	0	465	0.000000
27	0.157236	0	455	0.000000
28	0.158138	0	445	0.000000
29	0.159075	0	475	0.000000
30	0.155128	0	450	0.000000
31	0.159251	0	465	0.000000
32	0.159504	0	445	0.000000
33	0.163642	0	470	0.000000
34	0.160890	0	465	0.000000
35	0.160890	0	475	0.000000
36	0.163364	0	475	0.000000
37	0.158416	0	470	0.000000
38	0.158416	0	475	0.000000
39	0.275263	0	480	0.000000
40	0.161231	0	465	0.000000
41	0.159251	0	470	0.000000
42	0.159251	0	450	0.000000
43	0.159251	0	460	0.000000
44	0.162822	0	460	0.000000
45	0.165413	0	440	0.000000
46	0.161178	0	430	0.000000
47	0.159953	0	480	0.000000
48	0.160480	0	475	0.000000
49	0.160978	0	455	0.000000
50	0.163393	0	465	0.000000
51	0.163071	0	475	0.000000
52	0.162612	0	470	0.000000
53	0.163778	0	480	0.000000
54	0.161314	0	460	0.000000
55	0.161022	0	460	0.000000
56	0.163115	0	455	0.000000
57	0.161022	0	470	0.000000
58	0.165603	0	445	0.000000
59	0.158548	0	465	0.000000
60	0.162207	0	440	0.000000
61	0.158772	0	485	0.000000
62	0.160319	0	460	0.000000
63	0.161212	0	475	0.000000
64	0.160085	0	450	0.000000
65	0.157816	0	460	0.000000
66	0.161212	0	465	0.000000
67	0.163261	0	425	0.000000
68	0.158172	0	450	0.000000
69	0.159065	0	440	0.000000
70	0.160119	0	445	0.000000
71	0.162783	0	440	0.000000
72	0.161212	0	475	0.000000
