0	0.200995	0	0	0.000000
1	0.201815	0	470	0.000000
2	0.200358	0	475	0.000000
3	0.203825	0	465	0.000000
4	0.196526	0	470	0.000000
5	0.198855	0	465	0.000000
6	0.196630	0	475	0.000000
7	0.201952	0	455	0.000000
8	0.201425	0	450	0.000000
9	0.200703	0	455	0.000000
10	0.198653	0	475	0.000000
11	0.198725	0	480	0.000000
12	0.199766	0	450	0.000000
13	0.198653	0	470	0.000000
14	0.198725	0	445	0.000000
15	0.201522	0	450	0.000000
16	0.199083	0	455	0.000000
17	0.198653	0	450	0.000000
18	0.202069	0	450	0.000000
19	0.202140	0	470	0.000000
20	0.201522	0	465	0.000000
21	0.201522	0	440	0.000000
22	0.199336	0	450	0.000000
23	0.202615	0	470	0.000000
24	0.199336	0	460	0.000000
25	0.199336	0	470	0.000000
26	0.199590	0	480	0.000000
27	0.204547	0	455	0.000000
28	0.204547	0	460	0.000000
29	0.204547	0	435	0.000000
30	0.204547	0	445	0.000000
31	0.204547	0	455	0.000000
32	0.199083	0	475	0.000000
33	0.195765	0	460	0.000000
34	0.202888	0	445	0.000000
35	0.196214	0	470	0.000000
36	0.196897	0	460	0.000000
37	0.202205	0	470	0.000000
38	0.201952	0	480	0.000000
39	0.200020	0	445	0.000000
40	0.197834	0	460	0.000000
41	0.198439	0	450	0.000000
42	0.198927	0	480	0.000000
43	0.200273	0	450	0.000000
44	0.202927	0	455	0.000000
45	0.202927	0	455	0.000000
46	0.202927	0	455	0.000000
47	0.202927	0	455	0.000000
48	0.202108	0	455	0.000000
49	0.202927	0	475	0.000000
50	0.198562	0	450	0.000000
51	0.200195	0	485	0.000000
52	0.202108	0	475	0.000000
53	0.202322	0	485	0.000000
54	0.197990	0	475	0.000000
55	0.198009	0	455	0.000000
56	0.200195	0	445	0.000000
57	0.199545	0	480	0.000000
58	0.202108	0	465	0.000000
59	0.198309	0	465	0.000000
60	0.200319	0	435	0.000000
61	0.197580	0	450	0.000000
62	0.201132	0	455	0.000000
63	0.202459	0	475	0.000000
64	0.204294	0	445	0.000000
65	0.203825	0	450	0.000000
66	0.202459	0	465	0.000000
67	0.202368	0	465	0.000000
68	0.202368	0	445	0.000000
69	0.202069	0	445	0.000000
70	0.202888	0	465	0.000000
71	0.202888	0	425	0.000000
72	0.202888	0	460	0.000000
73	0.203864	0	470	0.000000
74	0.211287	0	435	0.000000
75	0.200839	0	465	0.000000
76	0.203090	0	460	0.000000
77	0.200839	0	465	0.000000
78	0.200156	0	460	0.000000
79	0.203773	0	460	0.000000
80	0.200156	0	455	0.000000
81	0.202205	0	465	0.000000
82	0.198725	0	425	0.000000
83	0.202752	0	470	0.000000
84	0.198725	0	455	0.000000
85	0.199629	0	460	0.000000
86	0.197196	0	465	0.000000
87	0.197196	0	450	0.000000
88	0.203181	0	445	0.000000
89	0.203571	0	475	0.000000
90	0.198927	0	460	0.000000
91	0.201132	0	455	0.000000
92	0.199219	0	440	0.000000
93	0.201861	0	445	0.000000
94	0.207533	0	460	0.000000
95	0.203864	0	475	0.000000
96	0.200475	0	430	0.000000
97	0.197060	0	415	0.000000
98	0.197313	0	450	0.000000
99	0.200137	0	450	0.000000
100	0.200234	0	455	0.000000
101	0.201386	0	460	0.000000
102	0.198107	0	440	0.000000
103	0.198133	0	450	0.000000
104	0.200156	0	460	0.000000
105	0.197743	0	475	0.000000
106	0.202888	0	445	0.000000
107	0.198042	0	440	0.000000
108	0.198009	0	430	0.000000
109	0.197743	0	420	0.000000
110	0.199362	0	465	0.000000
111	0.199512	0	430	0.000000
112	0.202361	0	440	0.000000
113	0.201249	0	450	0.000000
114	0.202108	0	440	0.000000
115	0.198575	0	425	0.000000
116	0.198263	0	460	0.000000
117	0.200475	0	430	0.000000
118	0.200312	0	405	0.000000
119	0.201522	0	450	0.000000
120	0.200312	0	465	0.000000
121	0.200312	0	435	0.000000
122	0.199336	0	430	0.000000
123	0.200312	0	440	0.000000
124	0.201093	0	435	0.000000
125	0.201561	0	445	0.000000
126	0.201561	0	465	0.000000
127	0.201561	0	455	0.000000
128	0.354313	0	435	0.000000
129	0.204118	0	410	0.000000
130	0.201431	0	460	0.000000
131	0.211202	0	425	0.000000
132	0.201431	0	425	0.000000
133	0.205250	0	430	0.000000
134	0.202244	0	445	0.000000
135	0.201431	0	450	0.000000
136	0.201698	0	395	0.000000
137	0.201431	0	430	0.000000
138	0.201431	0	445	0.000000
139	0.201431	0	430	0.000000
140	0.202459	0	455	0.000000
141	0.201724	0	440	0.000000
142	0.204118	0	420	0.000000
143	0.202205	0	430	0.000000
144	0.202244	0	445	0.000000
145	0.201405	0	425	0.000000
146	0.201405	0	390	0.000000
147	0.201405	0	445	0.000000
148	0.201854	0	415	0.000000
149	0.201425	0	395	0.000000
150	0.203773	0	425	0.000000
151	0.203181	0	430	0.000000
152	0.201952	0	440	0.000000
153	0.201952	0	440	0.000000
154	0.201952	0	445	0.000000
155	0.201952	0	430	0.000000
156	0.201952	0	430	0.000000
157	0.201952	0	435	0.000000
158	0.201522	0	420	0.000000
159	0.201522	0	415	0.000000
160	0.356713	0	410	0.000000
161	0.356713	0	400	0.000000
162	0.356713	0	420	0.000000
163	0.356713	0	420	0.000000
164	0.356713	0	400	0.000000
165	0.356713	0	410	0.000000
166	0.356713	0	400	0.000000
167	0.356713	0	390	0.000000
168	0.356713	0	450	0.000000
169	0.205393	0	405	0.000000
170	0.204964	0	385	0.000000
171	0.205783	0	420	0.000000
172	0.203559	0	400	0.000000
173	0.203045	0	425	0.000000
174	0.204918	0	390	0.000000
175	0.204918	0	380	0.000000
176	0.204918	0	355	0.000000
177	0.204918	0	400	0.000000
178	0.204918	0	380	0.000000
179	0.204918	0	390	0.000000
180	0.204254	0	395	0.000000
181	0.203045	0	390	0.000000
182	0.206421	0	415	0.000000
183	0.203013	0	380	0.000000
184	0.203013	0	375	0.000000
185	0.203696	0	395	0.000000
186	0.203696	0	400	0.000000
187	0.206421	0	415	0.000000
188	0.205738	0	380	0.000000
189	0.205738	0	410	0.000000
190	0.205738	0	415	0.000000
191	0.206596	0	350	0.000000
192	0.203708	0	390	0.000000
193	0.359602	0	355	0.000000
194	0.205452	0	340	0.000000
195	0.205452	0	385	0.000000
196	0.205452	0	350	0.000000
197	0.205484	0	310	0.000000
198	0.205452	0	360	0.000000
199	0.206050	0	305	0.000000
200	0.205452	0	340	0.000000
201	0.212568	0	295	0.000000
202	0.212568	0	310	0.000000
203	0.212568	0	320	0.000000
204	0.212568	0	330	0.000000
205	0.208470	0	340	0.000000
206	0.208470	0	355	0.000000
207	0.206557	0	350	0.000000
208	0.206557	0	375	0.000000
209	0.211632	0	340	0.000000
210	0.355347	0	310	0.000000
211	0.211632	0	320	0.000000
212	0.211632	0	365	0.000000
213	0.211632	0	325	0.000000
214	0.211632	0	365	0.000000
215	0.211632	0	330	0.000000
216	0.211632	0	325	0.000000
217	0.211632	0	345	0.000000
218	0.211885	0	365	0.000000
219	0.211885	0	350	0.000000
220	0.211885	0	350	0.000000
221	0.211885	0	325	0.000000
222	0.211885	0	355	0.000000
223	0.212705	0	340	0.000000
224	0.212705	0	365	0.000000
225	0.212705	0	340	0.000000
226	0.212705	0	290	0.000000
227	0.212705	0	335	0.000000
228	0.214500	0	320	0.000000
229	0.212705	0	365	0.000000
230	0.214071	0	330	0.000000
231	0.214071	0	370	0.000000
232	0.212705	0	320	0.000000
233	0.212705	0	325	0.000000
234	0.212705	0	305	0.000000
235	0.212705	0	325	0.000000
236	0.212705	0	310	0.000000
237	0.212705	0	290	0.000000
238	0.212705	0	335	0.000000
239	0.212705	0	325	0.000000
240	0.212705	0	320	0.000000
241	0.212705	0	305	0.000000
242	0.215366	0	305	0.000000
243	0.215366	0	320	0.000000
244	0.215366	0	340	0.000000
245	0.216959	0	300	0.000000
246	0.365457	0	325	0.000000
247	0.216959	0	345	0.000000
248	0.216959	0	285	0.000000
249	0.216959	0	305	0.000000
250	0.216959	0	265	0.000000
251	0.216959	0	340	0.000000
252	0.216959	0	315	0.000000
253	0.216959	0	300	0.000000
254	0.216959	0	335	0.000000
255	0.216959	0	300	0.000000
256	0.216959	0	315	0.000000
257	0.216959	0	295	0.000000
258	0.216959	0	310	0.000000
259	0.216959	0	305	0.000000
260	0.216959	0	285	0.000000
261	0.216959	0	295	0.000000
262	0.216959	0	300	0.000000
263	0.216959	0	315	0.000000
264	0.216959	0	305	0.000000
265	0.216959	0	305	0.000000
266	0.216959	0	270	0.000000
267	0.216959	0	260	0.000000
268	0.216959	0	290	0.000000
269	0.216959	0	310	0.000000
270	0.218306	0	280	0.000000
271	0.218306	0	270	0.000000
272	0.218306	0	315	0.000000
273	0.218306	0	305	0.000000
274	0.219418	0	290	0.000000
275	0.219418	0	310	0.000000
276	0.219418	0	320	0.000000
277	0.219418	0	295	0.000000
278	0.218599	0	320	0.000000
279	0.219711	0	275	0.000000
280	0.219711	0	300	0.000000
281	0.219711	0	310	0.000000
282	0.358197	0	320	0.000000
283	0.358197	0	280	0.000000
284	0.358197	0	260	0.000000
285	0.358197	0	260	0.000000
286	0.358197	0	305	0.000000
287	0.358197	0	290	0.000000
288	0.358197	0	255	0.000000
289	0.366823	0	285	0.000000
290	0.366823	0	240	0.000000
291	0.366823	0	295	0.000000
292	0.366823	0	305	0.000000
293	0.366823	0	255	0.000000
294	0.366823	0	250	0.000000
295	0.370492	0	220	0.000000
296	0.370492	0	285	0.000000
297	0.370492	0	300	0.000000
298	0.370492	0	280	0.000000
299	0.370492	0	275	0.000000
